фгфгфгфггфгфгфгхфгхёёёёёёёёё????/...>>>>><<<.......>>>>..,,ббббюююьторг!!!"""###****:::,,,...;;;((()))))___++|||\\|
888777ёёёЮЮЮЮЮЮЮ```````ЁЁЁЁЁЁёёёё2022-12-10 20:10:58,344 p=1981 u=zimnyakovrs n=ansible | ERROR! Invalid callback for stdout specified: yaml
2022-12-10 21:02:04,288 p=5257 u=zimnyakovrs n=ansible | fatal: [c7gnome]: UNREACHABLE! => changed=false 
  msg: 'Failed to connect to the host via ssh: ssh: connect to host 192.168.0.79 port 22: No route to host'
  unreachable: true
2022-12-10 21:02:06,548 p=5257 u=zimnyakovrs n=ansible | ok: [alt10]
2022-12-10 21:02:06,567 p=5257 u=zimnyakovrs n=ansible | ok: [a8_ansible]
2022-12-10 21:02:06,591 p=5257 u=zimnyakovrs n=ansible | ok: [a8_elk]
2022-12-10 21:02:06,635 p=5257 u=zimnyakovrs n=ansible | ok: [ol79_81]
2022-12-10 21:02:07,425 p=5257 u=zimnyakovrs n=ansible | ok: [a8_jenkins]
2022-12-10 21:02:08,254 p=5257 u=zimnyakovrs n=ansible | ok: [ol79_82]
2022-12-10 21:02:09,277 p=5257 u=zimnyakovrs n=ansible | fatal: [zorinos]: UNREACHABLE! => changed=false 
  msg: 'Failed to connect to the host via ssh: ssh: connect to host 192.168.0.99 port 22: No route to host'
  unreachable: true
2022-12-10 21:02:09,484 p=5257 u=zimnyakovrs n=ansible | ok: [red73_87]
2022-12-10 21:02:09,510 p=5257 u=zimnyakovrs n=ansible | TASK [show date] ***********************************************************************************************************************************************************************************************************************************************************************
2022-12-10 21:02:10,749 p=5257 u=zimnyakovrs n=ansible | changed: [ol79_81]
2022-12-10 21:02:10,898 p=5257 u=zimnyakovrs n=ansible | changed: [alt10]
2022-12-10 21:02:11,099 p=5257 u=zimnyakovrs n=ansible | changed: [a8_jenkins]
2022-12-10 21:02:11,154 p=5257 u=zimnyakovrs n=ansible | changed: [a8_ansible]
2022-12-10 21:02:11,161 p=5257 u=zimnyakovrs n=ansible | changed: [a8_elk]
2022-12-10 21:02:11,476 p=5257 u=zimnyakovrs n=ansible | changed: [ol79_82]
2022-12-10 21:02:11,963 p=5257 u=zimnyakovrs n=ansible | changed: [red73_87]
2022-12-10 21:02:11,979 p=5257 u=zimnyakovrs n=ansible | TASK [Add the user zimnyakovrs with a primary group of 'wheel'] ************************************************************************************************************************************************************************************************************************
2022-12-10 21:02:13,289 p=5257 u=zimnyakovrs n=ansible | fatal: [ol79_81]: FAILED! => changed=false 
  msg: Group zimnyakovrs does not exist
2022-12-10 21:02:13,429 p=5257 u=zimnyakovrs n=ansible | ok: [alt10]
2022-12-10 21:02:13,672 p=5257 u=zimnyakovrs n=ansible | fatal: [a8_jenkins]: FAILED! => changed=false 
  msg: Group zimnyakovrs does not exist
2022-12-10 21:02:13,709 p=5257 u=zimnyakovrs n=ansible | fatal: [a8_elk]: FAILED! => changed=false 
  msg: Group zimnyakovrs does not exist
2022-12-10 21:02:13,710 p=5257 u=zimnyakovrs n=ansible | fatal: [a8_ansible]: FAILED! => changed=false 
  msg: Group zimnyakovrs does not exist
2022-12-10 21:02:14,068 p=5257 u=zimnyakovrs n=ansible | fatal: [ol79_82]: FAILED! => changed=false 
  msg: Group zimnyakovrs does not exist
2022-12-10 21:02:14,620 p=5257 u=zimnyakovrs n=ansible | changed: [red73_87]
2022-12-10 21:02:14,634 p=5257 u=zimnyakovrs n=ansible | TASK [debug] ***************************************************************************************************************************************************************************************************************************************************************************
2022-12-10 21:02:14,661 p=5257 u=zimnyakovrs n=ansible | ok: [alt10] => 
  authorized_keys_list:
  - key: ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDQeqVpOBQDP81RTPa/QK+FcWcPK6QLoeGKmDM/4D1GflHMVyJpIBrZK9VbImwDwKW19L8eAhRzhKr5ZNawanLbVQeCwXp8wNZXd3wL6o72jj7kKcoLrGGhw8oBETl03w2GkQ7hfUOQZBVJgYnx1hTDfQnWaeDfViWX2wJ2RLaq6QPu1xgElyntJ5kNCjcHyg2zzsrhvAWE2l1r7cjp9PedQUR8os3/91FFE80ABRfJ7D7M2FLZcmd6qyZfybiezwilAEjSsGlu5SCP+y9QHvYET9DVyGZQVY0MA9EEizGF0yFPsb/reJr1u+JAUBmE3rUmHm4Mzvem5tCyq+B+W/I1 rsa-key-20220922
    name: rsa-key-20220922
  - key: ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABgQCvkhmkG9kSeDFIjxD3mtEwYWlFgV+yvkdlC4cYlQP9vct70OElMsDqVNUtWcwH5rgmKgzCpzQkfx2C5NeW/I5lTHpsH9+ioJ0WSzf1TbePNLnI63F8Pr0L+0Lu8RI2cNVMBQ0r4pQkKzw3x77vs1++MyR+m50RMjgbYqsi5bxlNVWqXH/P1eNTMQKIC4XPMKc+WK4WeTafEHTAKHc6CMDDupG8TW93tT/O6gocSsQyvgnBwCJcuSd/OYI6SKVTARTs89JnBmDqbNph1b9nibZ41y6NysucYtGv91mHujLei9BoZddTxcj6CmyZ6xiMQvlpzo6j0IPw0G4EBn7QeKH3ur7HqvT0utgO938rV4PW9O2PLob7o85HDBMoe533dXbzhgJid0zpwa69KQbMyEcHG2bTMBlWGnUEJm90xlsq6McDaEd2gJjdkxv8ucWyjh/UwZ+WK6WqPt9TKFDRX5TM780ncbj8VWR1DdVkBiBDMrrFTA90wxaLS4mUSjwp1TM= ansi@a8ansible
    name: ansi\@a8ansible
2022-12-10 21:02:14,677 p=5257 u=zimnyakovrs n=ansible | ok: [red73_87] => 
  authorized_keys_list:
  - key: ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDQeqVpOBQDP81RTPa/QK+FcWcPK6QLoeGKmDM/4D1GflHMVyJpIBrZK9VbImwDwKW19L8eAhRzhKr5ZNawanLbVQeCwXp8wNZXd3wL6o72jj7kKcoLrGGhw8oBETl03w2GkQ7hfUOQZBVJgYnx1hTDfQnWaeDfViWX2wJ2RLaq6QPu1xgElyntJ5kNCjcHyg2zzsrhvAWE2l1r7cjp9PedQUR8os3/91FFE80ABRfJ7D7M2FLZcmd6qyZfybiezwilAEjSsGlu5SCP+y9QHvYET9DVyGZQVY0MA9EEizGF0yFPsb/reJr1u+JAUBmE3rUmHm4Mzvem5tCyq+B+W/I1 rsa-key-20220922
    name: rsa-key-20220922
  - key: ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABgQCvkhmkG9kSeDFIjxD3mtEwYWlFgV+yvkdlC4cYlQP9vct70OElMsDqVNUtWcwH5rgmKgzCpzQkfx2C5NeW/I5lTHpsH9+ioJ0WSzf1TbePNLnI63F8Pr0L+0Lu8RI2cNVMBQ0r4pQkKzw3x77vs1++MyR+m50RMjgbYqsi5bxlNVWqXH/P1eNTMQKIC4XPMKc+WK4WeTafEHTAKHc6CMDDupG8TW93tT/O6gocSsQyvgnBwCJcuSd/OYI6SKVTARTs89JnBmDqbNph1b9nibZ41y6NysucYtGv91mHujLei9BoZddTxcj6CmyZ6xiMQvlpzo6j0IPw0G4EBn7QeKH3ur7HqvT0utgO938rV4PW9O2PLob7o85HDBMoe533dXbzhgJid0zpwa69KQbMyEcHG2bTMBlWGnUEJm90xlsq6McDaEd2gJjdkxv8ucWyjh/UwZ+WK6WqPt9TKFDRX5TM780ncbj8VWR1DdVkBiBDMrrFTA90wxaLS4mUSjwp1TM= ansi@a8ansible
    name: ansi\@a8ansible
2022-12-10 21:02:14,689 p=5257 u=zimnyakovrs n=ansible | TASK [Create a directory .ssh if it does not exist] ************************************************************************************************************************************************************************************************************************************
2022-12-10 21:02:15,362 p=5257 u=zimnyakovrs n=ansible | ok: [alt10]
2022-12-10 21:02:15,646 p=5257 u=zimnyakovrs n=ansible | ok: [red73_87]
2022-12-10 21:02:15,659 p=5257 u=zimnyakovrs n=ansible | TASK [Create authorized_keys] **********************************************************************************************************************************************************************************************************************************************************
2022-12-10 21:02:16,192 p=5257 u=zimnyakovrs n=ansible | changed: [alt10]
2022-12-10 21:02:16,622 p=5257 u=zimnyakovrs n=ansible | changed: [red73_87]
2022-12-10 21:02:16,635 p=5257 u=zimnyakovrs n=ansible | TASK [Ensure keys are present] *********************************************************************************************************************************************************************************************************************************************************
2022-12-10 21:02:17,308 p=5257 u=zimnyakovrs n=ansible | ok: [alt10] => (item={'name': 'rsa-key-20220922', 'key': 'ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDQeqVpOBQDP81RTPa/QK+FcWcPK6QLoeGKmDM/4D1GflHMVyJpIBrZK9VbImwDwKW19L8eAhRzhKr5ZNawanLbVQeCwXp8wNZXd3wL6o72jj7kKcoLrGGhw8oBETl03w2GkQ7hfUOQZBVJgYnx1hTDfQnWaeDfViWX2wJ2RLaq6QPu1xgElyntJ5kNCjcHyg2zzsrhvAWE2l1r7cjp9PedQUR8os3/91FFE80ABRfJ7D7M2FLZcmd6qyZfybiezwilAEjSsGlu5SCP+y9QHvYET9DVyGZQVY0MA9EEizGF0yFPsb/reJr1u+JAUBmE3rUmHm4Mzvem5tCyq+B+W/I1 rsa-key-20220922'})
2022-12-10 21:02:17,676 p=5257 u=zimnyakovrs n=ansible | ok: [red73_87] => (item={'name': 'rsa-key-20220922', 'key': 'ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDQeqVpOBQDP81RTPa/QK+FcWcPK6QLoeGKmDM/4D1GflHMVyJpIBrZK9VbImwDwKW19L8eAhRzhKr5ZNawanLbVQeCwXp8wNZXd3wL6o72jj7kKcoLrGGhw8oBETl03w2GkQ7hfUOQZBVJgYnx1hTDfQnWaeDfViWX2wJ2RLaq6QPu1xgElyntJ5kNCjcHyg2zzsrhvAWE2l1r7cjp9PedQUR8os3/91FFE80ABRfJ7D7M2FLZcmd6qyZfybiezwilAEjSsGlu5SCP+y9QHvYET9DVyGZQVY0MA9EEizGF0yFPsb/reJr1u+JAUBmE3rUmHm4Mzvem5tCyq+B+W/I1 rsa-key-20220922'})
2022-12-10 21:02:17,803 p=5257 u=zimnyakovrs n=ansible | ok: [alt10] => (item={'name': 'ansi\\@a8ansible', 'key': 'ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABgQCvkhmkG9kSeDFIjxD3mtEwYWlFgV+yvkdlC4cYlQP9vct70OElMsDqVNUtWcwH5rgmKgzCpzQkfx2C5NeW/I5lTHpsH9+ioJ0WSzf1TbePNLnI63F8Pr0L+0Lu8RI2cNVMBQ0r4pQkKzw3x77vs1++MyR+m50RMjgbYqsi5bxlNVWqXH/P1eNTMQKIC4XPMKc+WK4WeTafEHTAKHc6CMDDupG8TW93tT/O6gocSsQyvgnBwCJcuSd/OYI6SKVTARTs89JnBmDqbNph1b9nibZ41y6NysucYtGv91mHujLei9BoZddTxcj6CmyZ6xiMQvlpzo6j0IPw0G4EBn7QeKH3ur7HqvT0utgO938rV4PW9O2PLob7o85HDBMoe533dXbzhgJid0zpwa69KQbMyEcHG2bTMBlWGnUEJm90xlsq6McDaEd2gJjdkxv8ucWyjh/UwZ+WK6WqPt9TKFDRX5TM780ncbj8VWR1DdVkBiBDMrrFTA90wxaLS4mUSjwp1TM= ansi@a8ansible'})
2022-12-10 21:02:18,590 p=5257 u=zimnyakovrs n=ansible | changed: [red73_87] => (item={'name': 'ansi\\@a8ansible', 'key': 'ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABgQCvkhmkG9kSeDFIjxD3mtEwYWlFgV+yvkdlC4cYlQP9vct70OElMsDqVNUtWcwH5rgmKgzCpzQkfx2C5NeW/I5lTHpsH9+ioJ0WSzf1TbePNLnI63F8Pr0L+0Lu8RI2cNVMBQ0r4pQkKzw3x77vs1++MyR+m50RMjgbYqsi5bxlNVWqXH/P1eNTMQKIC4XPMKc+WK4WeTafEHTAKHc6CMDDupG8TW93tT/O6gocSsQyvgnBwCJcuSd/OYI6SKVTARTs89JnBmDqbNph1b9nibZ41y6NysucYtGv91mHujLei9BoZddTxcj6CmyZ6xiMQvlpzo6j0IPw0G4EBn7QeKH3ur7HqvT0utgO938rV4PW9O2PLob7o85HDBMoe533dXbzhgJid0zpwa69KQbMyEcHG2bTMBlWGnUEJm90xlsq6McDaEd2gJjdkxv8ucWyjh/UwZ+WK6WqPt9TKFDRX5TM780ncbj8VWR1DdVkBiBDMrrFTA90wxaLS4mUSjwp1TM= ansi@a8ansible'})
2022-12-10 21:02:18,616 p=5257 u=zimnyakovrs n=ansible | PLAY RECAP *****************************************************************************************************************************************************************************************************************************************************************************
2022-12-10 21:02:18,616 p=5257 u=zimnyakovrs n=ansible | a8_ansible                 : ok=2    changed=1    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2022-12-10 21:02:18,617 p=5257 u=zimnyakovrs n=ansible | a8_elk                     : ok=2    changed=1    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2022-12-10 21:02:18,617 p=5257 u=zimnyakovrs n=ansible | a8_jenkins                 : ok=2    changed=1    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2022-12-10 21:02:18,617 p=5257 u=zimnyakovrs n=ansible | alt10                      : ok=7    changed=2    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2022-12-10 21:02:18,617 p=5257 u=zimnyakovrs n=ansible | c7gnome                    : ok=0    changed=0    unreachable=1    failed=0    skipped=0    rescued=0    ignored=0   
2022-12-10 21:02:18,617 p=5257 u=zimnyakovrs n=ansible | ol79_81                    : ok=2    changed=1    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2022-12-10 21:02:18,617 p=5257 u=zimnyakovrs n=ansible | ol79_82                    : ok=2    changed=1    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2022-12-10 21:02:18,617 p=5257 u=zimnyakovrs n=ansible | red73_87                   : ok=7    changed=4    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2022-12-10 21:02:18,618 p=5257 u=zimnyakovrs n=ansible | zorinos                    : ok=0    changed=0    unreachable=1    failed=0    skipped=0    rescued=0    ignored=0   
2022-12-10 21:02:59,469 p=5825 u=zimnyakovrs n=ansible | PLAY [Set timedatactl as Moscow] *******************************************************************************************************************************************************************************************************************************************************
2022-12-10 21:02:59,483 p=5825 u=zimnyakovrs n=ansible | TASK [Gathering Facts] *****************************************************************************************************************************************************************************************************************************************************************
2022-12-10 21:03:02,282 p=5825 u=zimnyakovrs n=ansible | fatal: [c7gnome]: UNREACHABLE! => changed=false 
  msg: 'Failed to connect to the host via ssh: ssh: connect to host 192.168.0.79 port 22: No route to host'
  unreachable: true
2022-12-10 21:03:02,578 p=5825 u=zimnyakovrs n=ansible | fatal: [a8_ansible]: FAILED! => 
  msg: Incorrect sudo password
2022-12-10 21:03:02,604 p=5825 u=zimnyakovrs n=ansible | fatal: [a8_jenkins]: FAILED! => 
  msg: Incorrect sudo password
2022-12-10 21:03:02,623 p=5825 u=zimnyakovrs n=ansible | fatal: [a8_elk]: FAILED! => 
  msg: Incorrect sudo password
2022-12-10 21:03:02,663 p=5825 u=zimnyakovrs n=ansible | fatal: [alt10]: FAILED! => 
  msg: Incorrect sudo password
2022-12-10 21:03:04,629 p=5825 u=zimnyakovrs n=ansible | fatal: [ol79_82]: FAILED! => 
  msg: Incorrect sudo password
2022-12-10 21:03:05,103 p=5825 u=zimnyakovrs n=ansible | fatal: [red73_87]: FAILED! => 
  msg: Incorrect sudo password
2022-12-10 21:03:05,255 p=5825 u=zimnyakovrs n=ansible | fatal: [ol79_81]: FAILED! => 
  msg: Incorrect sudo password
2022-12-10 21:03:05,279 p=5825 u=zimnyakovrs n=ansible | fatal: [zorinos]: UNREACHABLE! => changed=false 
  msg: 'Failed to connect to the host via ssh: ssh: connect to host 192.168.0.99 port 22: No route to host'
  unreachable: true
2022-12-10 21:03:05,281 p=5825 u=zimnyakovrs n=ansible | PLAY RECAP *****************************************************************************************************************************************************************************************************************************************************************************
2022-12-10 21:03:05,282 p=5825 u=zimnyakovrs n=ansible | a8_ansible                 : ok=0    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2022-12-10 21:03:05,282 p=5825 u=zimnyakovrs n=ansible | a8_elk                     : ok=0    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2022-12-10 21:03:05,282 p=5825 u=zimnyakovrs n=ansible | a8_jenkins                 : ok=0    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2022-12-10 21:03:05,282 p=5825 u=zimnyakovrs n=ansible | alt10                      : ok=0    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2022-12-10 21:03:05,282 p=5825 u=zimnyakovrs n=ansible | c7gnome                    : ok=0    changed=0    unreachable=1    failed=0    skipped=0    rescued=0    ignored=0   
2022-12-10 21:03:05,282 p=5825 u=zimnyakovrs n=ansible | ol79_81                    : ok=0    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2022-12-10 21:03:05,282 p=5825 u=zimnyakovrs n=ansible | ol79_82                    : ok=0    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2022-12-10 21:03:05,283 p=5825 u=zimnyakovrs n=ansible | red73_87                   : ok=0    changed=0    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2022-12-10 21:03:05,283 p=5825 u=zimnyakovrs n=ansible | zorinos                    : ok=0    changed=0    unreachable=1    failed=0    skipped=0    rescued=0    ignored=0   
2022-12-10 21:03:10,562 p=5981 u=zimnyakovrs n=ansible | PLAY [Set timedatactl as Moscow] *******************************************************************************************************************************************************************************************************************************************************
2022-12-10 21:03:10,576 p=5981 u=zimnyakovrs n=ansible | TASK [Gathering Facts] *****************************************************************************************************************************************************************************************************************************************************************
2022-12-10 21:03:13,284 p=5981 u=zimnyakovrs n=ansible | fatal: [c7gnome]: UNREACHABLE! => changed=false 
  msg: 'Failed to connect to the host via ssh: ssh: connect to host 192.168.0.79 port 22: No route to host'
  unreachable: true
2022-12-10 21:03:13,382 p=5981 u=zimnyakovrs n=ansible | ok: [a8_elk]
2022-12-10 21:03:13,451 p=5981 u=zimnyakovrs n=ansible | ok: [alt10]
2022-12-10 21:03:14,337 p=5981 u=zimnyakovrs n=ansible | ok: [a8_jenkins]
2022-12-10 21:03:14,543 p=5981 u=zimnyakovrs n=ansible | ok: [a8_ansible]
2022-12-10 21:03:15,061 p=5981 u=zimnyakovrs n=ansible | ok: [ol79_81]
2022-12-10 21:03:15,138 p=5981 u=zimnyakovrs n=ansible | ok: [ol79_82]
2022-12-10 21:03:15,875 p=5981 u=zimnyakovrs n=ansible | ok: [red73_87]
2022-12-10 21:03:17,278 p=5981 u=zimnyakovrs n=ansible | fatal: [zorinos]: UNREACHABLE! => changed=false 
  msg: 'Failed to connect to the host via ssh: ssh: connect to host 192.168.0.99 port 22: No route to host'
  unreachable: true
2022-12-10 21:03:17,305 p=5981 u=zimnyakovrs n=ansible | TASK [show date] ***********************************************************************************************************************************************************************************************************************************************************************
2022-12-10 21:03:18,539 p=5981 u=zimnyakovrs n=ansible | changed: [ol79_81]
2022-12-10 21:03:18,618 p=5981 u=zimnyakovrs n=ansible | changed: [alt10]
2022-12-10 21:03:18,884 p=5981 u=zimnyakovrs n=ansible | changed: [a8_jenkins]
2022-12-10 21:03:18,908 p=5981 u=zimnyakovrs n=ansible | changed: [a8_ansible]
2022-12-10 21:03:18,969 p=5981 u=zimnyakovrs n=ansible | changed: [a8_elk]
2022-12-10 21:03:19,262 p=5981 u=zimnyakovrs n=ansible | changed: [ol79_82]
2022-12-10 21:03:19,712 p=5981 u=zimnyakovrs n=ansible | changed: [red73_87]
2022-12-10 21:03:19,727 p=5981 u=zimnyakovrs n=ansible | TASK [Add the user zimnyakovrs with a primary group of 'wheel'] ************************************************************************************************************************************************************************************************************************
2022-12-10 21:03:21,147 p=5981 u=zimnyakovrs n=ansible | changed: [ol79_81]
2022-12-10 21:03:21,296 p=5981 u=zimnyakovrs n=ansible | changed: [alt10]
2022-12-10 21:03:22,363 p=5981 u=zimnyakovrs n=ansible | changed: [a8_ansible]
2022-12-10 21:03:22,542 p=5981 u=zimnyakovrs n=ansible | changed: [ol79_82]
2022-12-10 21:03:22,653 p=5981 u=zimnyakovrs n=ansible | changed: [a8_elk]
2022-12-10 21:03:22,734 p=5981 u=zimnyakovrs n=ansible | changed: [red73_87]
2022-12-10 21:03:23,198 p=5981 u=zimnyakovrs n=ansible | changed: [a8_jenkins]
2022-12-10 21:03:23,211 p=5981 u=zimnyakovrs n=ansible | TASK [Create a directory .ssh if it does not exist] ************************************************************************************************************************************************************************************************************************************
2022-12-10 21:03:24,474 p=5981 u=zimnyakovrs n=ansible | changed: [ol79_81]
2022-12-10 21:03:24,556 p=5981 u=zimnyakovrs n=ansible | ok: [alt10]
2022-12-10 21:03:24,837 p=5981 u=zimnyakovrs n=ansible | changed: [a8_jenkins]
2022-12-10 21:03:24,856 p=5981 u=zimnyakovrs n=ansible | changed: [a8_ansible]
2022-12-10 21:03:24,910 p=5981 u=zimnyakovrs n=ansible | changed: [a8_elk]
2022-12-10 21:03:25,245 p=5981 u=zimnyakovrs n=ansible | changed: [ol79_82]
2022-12-10 21:03:25,698 p=5981 u=zimnyakovrs n=ansible | ok: [red73_87]
2022-12-10 21:03:25,710 p=5981 u=zimnyakovrs n=ansible | TASK [Create authorized_keys] **********************************************************************************************************************************************************************************************************************************************************
2022-12-10 21:03:26,920 p=5981 u=zimnyakovrs n=ansible | changed: [ol79_81]
2022-12-10 21:03:26,949 p=5981 u=zimnyakovrs n=ansible | changed: [alt10]
2022-12-10 21:03:27,326 p=5981 u=zimnyakovrs n=ansible | changed: [a8_jenkins]
2022-12-10 21:03:27,334 p=5981 u=zimnyakovrs n=ansible | changed: [a8_ansible]
2022-12-10 21:03:27,430 p=5981 u=zimnyakovrs n=ansible | changed: [a8_elk]
2022-12-10 21:03:27,677 p=5981 u=zimnyakovrs n=ansible | changed: [ol79_82]
2022-12-10 21:03:28,112 p=5981 u=zimnyakovrs n=ansible | changed: [red73_87]
2022-12-10 21:03:28,124 p=5981 u=zimnyakovrs n=ansible | TASK [Ensure keys are present] *********************************************************************************************************************************************************************************************************************************************************
2022-12-10 21:03:29,311 p=5981 u=zimnyakovrs n=ansible | changed: [ol79_81] => (item={'name': 'rsa-key-20220922', 'key': 'ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDQeqVpOBQDP81RTPa/QK+FcWcPK6QLoeGKmDM/4D1GflHMVyJpIBrZK9VbImwDwKW19L8eAhRzhKr5ZNawanLbVQeCwXp8wNZXd3wL6o72jj7kKcoLrGGhw8oBETl03w2GkQ7hfUOQZBVJgYnx1hTDfQnWaeDfViWX2wJ2RLaq6QPu1xgElyntJ5kNCjcHyg2zzsrhvAWE2l1r7cjp9PedQUR8os3/91FFE80ABRfJ7D7M2FLZcmd6qyZfybiezwilAEjSsGlu5SCP+y9QHvYET9DVyGZQVY0MA9EEizGF0yFPsb/reJr1u+JAUBmE3rUmHm4Mzvem5tCyq+B+W/I1 rsa-key-20220922'})
2022-12-10 21:03:29,399 p=5981 u=zimnyakovrs n=ansible | ok: [alt10] => (item={'name': 'rsa-key-20220922', 'key': 'ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDQeqVpOBQDP81RTPa/QK+FcWcPK6QLoeGKmDM/4D1GflHMVyJpIBrZK9VbImwDwKW19L8eAhRzhKr5ZNawanLbVQeCwXp8wNZXd3wL6o72jj7kKcoLrGGhw8oBETl03w2GkQ7hfUOQZBVJgYnx1hTDfQnWaeDfViWX2wJ2RLaq6QPu1xgElyntJ5kNCjcHyg2zzsrhvAWE2l1r7cjp9PedQUR8os3/91FFE80ABRfJ7D7M2FLZcmd6qyZfybiezwilAEjSsGlu5SCP+y9QHvYET9DVyGZQVY0MA9EEizGF0yFPsb/reJr1u+JAUBmE3rUmHm4Mzvem5tCyq+B+W/I1 rsa-key-20220922'})
2022-12-10 21:03:29,677 p=5981 u=zimnyakovrs n=ansible | changed: [a8_jenkins] => (item={'name': 'rsa-key-20220922', 'key': 'ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDQeqVpOBQDP81RTPa/QK+FcWcPK6QLoeGKmDM/4D1GflHMVyJpIBrZK9VbImwDwKW19L8eAhRzhKr5ZNawanLbVQeCwXp8wNZXd3wL6o72jj7kKcoLrGGhw8oBETl03w2GkQ7hfUOQZBVJgYnx1hTDfQnWaeDfViWX2wJ2RLaq6QPu1xgElyntJ5kNCjcHyg2zzsrhvAWE2l1r7cjp9PedQUR8os3/91FFE80ABRfJ7D7M2FLZcmd6qyZfybiezwilAEjSsGlu5SCP+y9QHvYET9DVyGZQVY0MA9EEizGF0yFPsb/reJr1u+JAUBmE3rUmHm4Mzvem5tCyq+B+W/I1 rsa-key-20220922'})
2022-12-10 21:03:29,709 p=5981 u=zimnyakovrs n=ansible | changed: [a8_ansible] => (item={'name': 'rsa-key-20220922', 'key': 'ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDQeqVpOBQDP81RTPa/QK+FcWcPK6QLoeGKmDM/4D1GflHMVyJpIBrZK9VbImwDwKW19L8eAhRzhKr5ZNawanLbVQeCwXp8wNZXd3wL6o72jj7kKcoLrGGhw8oBETl03w2GkQ7hfUOQZBVJgYnx1hTDfQnWaeDfViWX2wJ2RLaq6QPu1xgElyntJ5kNCjcHyg2zzsrhvAWE2l1r7cjp9PedQUR8os3/91FFE80ABRfJ7D7M2FLZcmd6qyZfybiezwilAEjSsGlu5SCP+y9QHvYET9DVyGZQVY0MA9EEizGF0yFPsb/reJr1u+JAUBmE3rUmHm4Mzvem5tCyq+B+W/I1 rsa-key-20220922'})
2022-12-10 21:03:29,821 p=5981 u=zimnyakovrs n=ansible | changed: [a8_elk] => (item={'name': 'rsa-key-20220922', 'key': 'ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQDQeqVpOBQDP81RTPa/QK+FcWcPK6QLoeGKmDM/4D1GflHMVyJpIBrZK9VbImwDwKW19L8eAhRzhKr5ZNawanLbVQeCwXp8wNZXd3wL6o72jj7kKcoLrGGhw8oBETl03w2GkQ7hfUOQZBVJgYnx1hTDfQnWaeDfViWX2wJ2RLaq6QPu1xgElyntJ5kNCjcHyg2zzsrhvAWE2l1r7cjp9PedQUR8os3/91FFE80ABRfJ7D7M2FLZcmd6qyZfybiezwilAEjSsGlu5SCP+y9QHvYET9DVyGZQVY0MA9EEizGF0yFPsb/reJr1u+JAUBmE3rUmHm4Mzvem5tCyq+B+W/I1 rsa-key-20220922'})
